time,pm2.5,pm10,fan
2021/01/23-12:39:37,10.30,37.60,3
2021/01/23-12:39:38,10.20,36.80,3
2021/01/23-12:39:39,10.30,37.40,3
2021/01/23-12:39:40,10.20,37.20,3
2021/01/23-12:39:41,10.20,36.40,3
2021/01/23-12:39:42,10.10,36.00,3
2021/01/23-12:39:43,10.10,35.50,3
2021/01/23-12:39:44,10.30,35.90,3
2021/01/23-12:39:45,10.10,35.40,3
2021/01/23-12:39:46,10.00,34.90,3
2021/01/23-12:39:47,10.10,35.10,3
2021/01/23-12:39:48,10.10,35.60,3
2021/01/23-12:39:49,10.10,34.90,3
2021/01/23-12:39:51,10.00,34.40,3
2021/01/23-12:39:52,9.80,33.90,3
2021/01/23-12:39:53,9.90,34.90,3
2021/01/23-12:39:54,9.80,34.00,3
2021/01/23-12:39:55,9.60,32.90,3
2021/01/23-12:39:56,9.60,32.30,3
2021/01/23-12:39:57,9.70,31.80,3
2021/01/23-12:39:58,9.60,30.90,3
2021/01/23-12:39:59,9.70,31.40,3
2021/01/23-12:40:00,9.70,31.10,3
2021/01/23-12:40:01,9.70,30.80,3
2021/01/23-12:40:02,9.70,31.20,3
2021/01/23-12:40:03,9.70,30.80,3
2021/01/23-12:40:04,9.90,31.10,3
2021/01/23-12:40:05,9.90,31.50,3
2021/01/23-12:40:06,10.00,31.70,3
2021/01/23-12:40:07,10.00,32.20,3
2021/01/23-12:40:08,10.00,31.40,3
2021/01/23-12:40:09,10.10,31.60,3
2021/01/23-12:40:10,9.90,31.70,3
2021/01/23-12:40:11,10.00,32.90,3
2021/01/23-12:40:12,10.00,33.00,3
2021/01/23-12:40:13,10.10,33.70,3
2021/01/23-12:40:14,10.00,33.20,3
2021/01/23-12:40:15,9.90,33.30,3
2021/01/23-12:40:16,10.10,33.70,3
2021/01/23-12:40:17,10.20,34.50,3
2021/01/23-12:40:18,10.10,33.90,3
2021/01/23-12:40:19,10.00,33.70,3
2021/01/23-12:40:20,10.00,34.10,3
2021/01/23-12:40:21,10.10,34.10,3
2021/01/23-12:40:22,10.10,35.70,3
2021/01/23-12:40:23,10.10,34.90,3
2021/01/23-12:40:24,10.10,34.80,3
2021/01/23-12:40:25,10.20,37.10,3
2021/01/23-12:40:26,10.10,37.60,3
2021/01/23-12:40:27,10.10,37.30,3
2021/01/23-12:40:28,10.10,37.20,3
2021/01/23-12:40:29,9.90,36.90,3
2021/01/23-12:40:30,10.00,37.50,3
2021/01/23-12:40:31,9.90,37.40,3
2021/01/23-12:40:32,9.80,36.60,3
2021/01/23-12:40:33,9.80,37.30,3
2021/01/23-12:40:34,9.60,36.90,3
2021/01/23-12:40:35,9.60,36.80,3
2021/01/23-12:40:36,9.50,36.80,3
2021/01/23-12:40:37,9.50,36.30,3
2021/01/23-12:40:38,9.40,36.40,3
2021/01/23-12:40:39,9.40,36.80,3
2021/01/23-12:40:40,9.40,36.90,3
2021/01/23-12:40:41,9.40,36.40,3
2021/01/23-12:40:42,9.30,36.10,3
2021/01/23-12:40:43,9.30,35.40,3
2021/01/23-12:40:44,9.30,35.40,3
2021/01/23-12:40:45,9.30,35.50,3
2021/01/23-12:40:46,9.20,35.60,3
2021/01/23-12:40:47,9.10,34.60,3
2021/01/23-12:40:48,9.00,35.30,3
2021/01/23-12:40:49,9.00,34.50,3
2021/01/23-12:40:50,9.00,35.00,3
2021/01/23-12:40:51,9.00,35.00,3
2021/01/23-12:40:52,9.00,33.60,3
2021/01/23-12:40:53,9.00,33.70,3
2021/01/23-12:40:54,9.00,33.90,3
2021/01/23-12:40:55,8.80,32.00,3
2021/01/23-12:40:56,8.70,31.30,3
2021/01/23-12:40:57,8.70,31.80,3
2021/01/23-12:40:58,8.70,31.80,3
2021/01/23-12:40:59,8.70,31.70,3
2021/01/23-12:41:00,8.70,31.70,3
2021/01/23-12:41:01,8.80,32.90,3
2021/01/23-12:41:02,8.90,33.30,3
2021/01/23-12:41:03,8.70,32.40,3
2021/01/23-12:41:04,8.80,32.20,3
2021/01/23-12:41:05,8.70,32.00,3
2021/01/23-12:41:06,8.80,31.60,3
2021/01/23-12:41:07,8.80,31.30,3
2021/01/23-12:41:08,8.80,31.40,3
2021/01/23-12:41:09,8.90,31.60,3
2021/01/23-12:41:10,9.00,31.70,3
2021/01/23-12:41:11,9.00,31.30,3
2021/01/23-12:41:12,9.10,31.50,3
2021/01/23-12:41:13,8.90,31.50,3
2021/01/23-12:41:14,8.80,31.60,3
2021/01/23-12:41:15,8.80,31.30,3
2021/01/23-12:41:16,8.90,32.10,3
2021/01/23-12:41:17,8.90,31.80,3
2021/01/23-12:41:18,8.90,31.00,3
2021/01/23-12:41:19,8.90,31.10,3
2021/01/23-12:41:20,9.00,30.90,3
2021/01/23-12:41:21,9.00,32.50,3
2021/01/23-12:41:22,9.00,32.40,3
2021/01/23-12:41:23,9.10,32.70,3
2021/01/23-12:41:24,9.20,32.90,3
2021/01/23-12:41:25,9.30,32.80,3
2021/01/23-12:41:26,9.20,32.60,3
2021/01/23-12:41:27,9.10,32.70,3
2021/01/23-12:41:28,9.10,33.00,3
2021/01/23-12:41:29,9.30,33.90,3
2021/01/23-12:41:30,9.40,33.50,3
2021/01/23-12:41:31,9.30,33.80,3
2021/01/23-12:41:32,9.30,33.90,3
2021/01/23-12:41:33,9.30,34.00,3
2021/01/23-12:41:34,9.40,34.10,3
2021/01/23-12:41:35,9.50,33.90,3
2021/01/23-12:41:36,9.40,34.10,3
2021/01/23-12:41:37,9.40,34.20,3
2021/01/23-12:41:38,9.50,34.60,3
2021/01/23-12:41:39,9.40,34.60,3
2021/01/23-12:41:40,9.40,34.30,3
2021/01/23-12:41:41,9.40,34.20,3
2021/01/23-12:41:42,9.30,33.80,3
2021/01/23-12:41:43,9.30,33.50,3
2021/01/23-12:41:44,9.40,33.20,3
2021/01/23-12:41:45,9.40,33.50,3
2021/01/23-12:41:46,9.20,32.80,3
2021/01/23-12:41:47,9.20,32.90,3
2021/01/23-12:41:48,9.20,33.50,3
2021/01/23-12:41:49,9.10,33.10,3
2021/01/23-12:41:50,9.20,33.70,3
2021/01/23-12:41:51,9.10,32.60,3
2021/01/23-12:41:52,9.00,32.30,3
2021/01/23-12:41:53,9.10,32.20,3
2021/01/23-12:41:54,9.00,31.90,3
2021/01/23-12:41:55,9.00,32.10,3
2021/01/23-12:41:56,9.10,32.30,3
2021/01/23-12:41:57,9.10,31.80,3
2021/01/23-12:41:58,9.10,32.10,3
2021/01/23-12:41:59,8.90,30.80,3
2021/01/23-12:42:00,8.90,30.80,3
2021/01/23-12:42:01,8.90,29.30,3
2021/01/23-12:42:02,8.90,29.50,3
2021/01/23-12:42:03,9.00,29.90,3
2021/01/23-12:42:04,9.00,29.90,3
2021/01/23-12:42:05,8.90,29.70,3
2021/01/23-12:42:06,8.80,30.40,3
2021/01/23-12:42:07,8.70,30.20,3
2021/01/23-12:42:08,8.50,29.80,3
2021/01/23-12:42:09,8.40,29.40,3
2021/01/23-12:42:10,8.40,29.20,3
2021/01/23-12:42:11,8.30,29.50,3
2021/01/23-12:42:12,8.40,30.00,3
2021/01/23-12:42:13,8.50,30.50,3
2021/01/23-12:42:14,8.70,31.00,3
2021/01/23-12:42:15,8.70,31.80,3
2021/01/23-12:42:16,8.70,32.10,3
2021/01/23-12:42:17,8.70,32.70,3
2021/01/23-12:42:18,8.80,32.60,3
2021/01/23-12:42:19,8.80,32.60,3
2021/01/23-12:42:20,8.70,31.80,3
2021/01/23-12:42:21,8.80,32.00,3
2021/01/23-12:42:22,8.80,31.70,3
2021/01/23-12:42:23,8.60,31.50,3
2021/01/23-12:42:24,8.60,31.90,3
2021/01/23-12:42:25,8.50,31.30,3
2021/01/23-12:42:26,8.50,31.20,3
2021/01/23-12:42:27,8.50,31.20,3
2021/01/23-12:42:28,8.40,30.50,3
2021/01/23-12:42:29,8.50,31.00,3
2021/01/23-12:42:30,8.40,31.50,3
2021/01/23-12:42:31,8.30,31.40,3
2021/01/23-12:42:32,8.30,31.80,3
2021/01/23-12:42:33,8.10,31.50,3
2021/01/23-12:42:34,8.20,31.30,3
2021/01/23-12:42:35,8.20,31.70,3
2021/01/23-12:42:36,8.30,31.30,3
2021/01/23-12:42:37,8.30,31.90,3
2021/01/23-12:42:38,8.40,31.10,3
2021/01/23-12:42:39,8.60,31.40,3
2021/01/23-12:42:40,8.60,31.50,3
2021/01/23-12:42:41,8.60,31.60,3
2021/01/23-12:42:42,8.50,31.30,3
2021/01/23-12:42:43,8.50,31.10,3
2021/01/23-12:42:44,8.30,31.20,3
2021/01/23-12:42:45,8.30,30.00,3
2021/01/23-12:42:46,8.30,29.20,3
2021/01/23-12:42:47,8.20,29.10,3
2021/01/23-12:42:48,8.20,29.30,3
2021/01/23-12:42:49,8.30,29.60,3
2021/01/23-12:42:50,8.20,29.40,3
2021/01/23-12:42:51,8.10,29.40,3
2021/01/23-12:42:52,8.10,29.60,3
2021/01/23-12:42:53,8.30,30.10,3
2021/01/23-12:42:54,8.30,29.70,3
2021/01/23-12:42:55,8.40,30.80,3
2021/01/23-12:42:56,8.30,30.30,3
2021/01/23-12:42:57,8.40,30.60,3
2021/01/23-12:42:58,8.40,31.50,3
2021/01/23-12:42:59,8.40,31.00,3
2021/01/23-12:43:00,8.40,30.90,3
2021/01/23-12:43:01,8.50,31.60,3
2021/01/23-12:43:02,8.50,30.60,3
2021/01/23-12:43:03,8.50,31.40,3
2021/01/23-12:43:04,8.50,31.70,3
2021/01/23-12:43:05,8.50,32.00,3
2021/01/23-12:43:06,8.50,32.20,3
2021/01/23-12:43:07,8.50,31.80,3
2021/01/23-12:43:08,8.60,32.30,3
2021/01/23-12:43:09,8.70,32.00,3
2021/01/23-12:43:10,8.60,31.60,3
2021/01/23-12:43:11,8.50,31.10,3
2021/01/23-12:43:12,8.60,32.30,3
2021/01/23-12:43:13,8.60,32.20,3
2021/01/23-12:43:14,8.60,31.50,3
2021/01/23-12:43:15,8.60,31.40,3
2021/01/23-12:43:16,8.70,31.60,3
2021/01/23-12:43:17,8.60,31.70,3
2021/01/23-12:43:18,8.60,31.20,3
2021/01/23-12:43:19,8.70,31.30,3
2021/01/23-12:43:20,8.70,31.40,3
2021/01/23-12:43:21,8.60,30.70,3
2021/01/23-12:43:22,8.70,31.20,3
2021/01/23-12:43:23,8.60,30.50,3
2021/01/23-12:43:24,8.60,30.60,3
2021/01/23-12:43:25,8.60,30.40,3
2021/01/23-12:43:26,8.70,30.90,3
2021/01/23-12:43:27,8.70,31.00,3
2021/01/23-12:43:28,8.70,30.60,3
2021/01/23-12:43:29,8.70,30.70,3
2021/01/23-12:43:30,8.70,31.70,3
2021/01/23-12:43:31,8.50,31.00,3
2021/01/23-12:43:32,8.70,32.00,3
2021/01/23-12:43:33,8.70,31.70,3
2021/01/23-12:43:34,8.70,31.90,3
2021/01/23-12:43:35,8.80,31.70,3
2021/01/23-12:43:36,8.80,31.20,3
2021/01/23-12:43:37,8.70,31.30,3
2021/01/23-12:43:38,8.70,31.40,3
2021/01/23-12:43:39,8.60,31.40,3
2021/01/23-12:43:40,8.60,31.70,3
2021/01/23-12:43:41,8.70,32.00,3
2021/01/23-12:43:42,8.70,31.70,3
2021/01/23-12:43:43,8.70,32.00,3
2021/01/23-12:43:44,8.60,31.90,3
2021/01/23-12:43:45,8.60,32.10,3
2021/01/23-12:43:46,8.60,31.80,3
2021/01/23-12:43:47,8.60,31.50,3
2021/01/23-12:43:48,8.50,31.30,3
2021/01/23-12:43:49,8.40,30.80,3
2021/01/23-12:43:50,8.40,31.20,3
2021/01/23-12:43:51,8.40,31.20,3
2021/01/23-12:43:52,8.30,30.80,3
2021/01/23-12:43:53,8.30,31.40,3
2021/01/23-12:43:54,8.50,31.10,3
2021/01/23-12:43:55,8.50,30.80,3
2021/01/23-12:43:56,8.60,31.10,3
2021/01/23-12:43:57,8.60,30.80,3
2021/01/23-12:43:58,8.50,30.40,3
2021/01/23-12:43:59,8.50,30.20,3
2021/01/23-12:44:00,8.40,28.40,3
2021/01/23-12:44:01,8.50,28.80,3
2021/01/23-12:44:02,8.30,27.70,3
2021/01/23-12:44:03,8.20,27.00,3
2021/01/23-12:44:04,8.30,28.00,3
2021/01/23-12:44:05,8.20,27.70,3
2021/01/23-12:44:06,8.20,27.60,3
2021/01/23-12:44:07,8.10,27.90,3
2021/01/23-12:44:08,8.20,28.00,3
2021/01/23-12:44:09,8.20,27.80,3
2021/01/23-12:44:10,8.20,27.60,3
2021/01/23-12:44:11,8.20,27.40,3
2021/01/23-12:44:12,8.00,26.50,3
2021/01/23-12:44:13,8.10,25.90,3
2021/01/23-12:44:14,8.10,26.00,3
2021/01/23-12:44:15,8.20,26.40,3
2021/01/23-12:44:16,8.20,26.60,3
2021/01/23-12:44:17,8.20,26.90,3
2021/01/23-12:44:18,8.20,26.90,3
2021/01/23-12:44:19,8.20,27.30,3
2021/01/23-12:44:20,8.20,26.70,3
2021/01/23-12:44:21,8.20,26.40,3
2021/01/23-12:44:22,8.20,26.20,3
2021/01/23-12:44:23,8.10,26.30,3
2021/01/23-12:44:24,7.90,26.20,3
2021/01/23-12:44:25,7.80,26.20,3
2021/01/23-12:44:26,7.70,25.60,3
2021/01/23-12:44:27,7.70,26.00,3
2021/01/23-12:44:28,7.70,25.80,3
2021/01/23-12:44:29,7.60,26.10,3
2021/01/23-12:44:30,7.60,26.10,3
2021/01/23-12:44:31,7.60,26.20,3
2021/01/23-12:44:32,7.70,26.50,3
2021/01/23-12:44:33,7.70,27.00,3
2021/01/23-12:44:34,7.60,25.70,3
2021/01/23-12:44:35,7.50,25.20,3
2021/01/23-12:44:36,7.50,25.40,3
2021/01/23-12:44:37,7.50,25.00,3
2021/01/23-12:44:38,7.50,24.60,3
2021/01/23-12:44:39,7.50,25.00,3
2021/01/23-12:44:40,7.50,25.40,3
2021/01/23-12:44:41,7.50,25.00,3
2021/01/23-12:44:42,7.40,24.90,3
2021/01/23-12:44:43,7.40,25.10,3
2021/01/23-12:44:44,7.40,25.70,3
2021/01/23-12:44:45,7.30,25.30,3
2021/01/23-12:44:46,7.30,25.30,3
2021/01/23-12:44:47,7.30,25.00,3
2021/01/23-12:44:48,7.40,25.40,3
2021/01/23-12:44:49,7.30,25.00,3
2021/01/23-12:44:50,7.30,24.80,3
2021/01/23-12:44:51,7.30,25.40,3
2021/01/23-12:44:52,7.30,25.50,3
2021/01/23-12:44:53,7.40,25.00,3
2021/01/23-12:44:54,7.40,25.30,3
2021/01/23-12:44:55,7.40,25.20,3
2021/01/23-12:44:56,7.60,25.30,3
2021/01/23-12:44:57,7.40,24.60,3
2021/01/23-12:44:58,7.50,24.90,3
2021/01/23-12:44:59,7.50,24.60,3
2021/01/23-12:45:00,7.40,24.40,3
2021/01/23-12:45:01,7.40,24.30,3
2021/01/23-12:45:02,7.40,24.50,3
2021/01/23-12:45:03,7.40,24.30,3
2021/01/23-12:45:04,7.30,24.60,3
2021/01/23-12:45:05,7.30,25.00,3
2021/01/23-12:45:06,7.20,24.50,3
2021/01/23-12:45:07,7.30,24.90,3
2021/01/23-12:45:08,7.20,25.20,3
2021/01/23-12:45:09,7.10,25.40,3
2021/01/23-12:45:10,6.90,24.80,3
2021/01/23-12:45:11,7.00,25.40,3
2021/01/23-12:45:12,7.10,25.80,3
2021/01/23-12:45:13,7.10,25.80,3
2021/01/23-12:45:14,7.10,26.00,3
2021/01/23-12:45:15,7.10,26.20,3
2021/01/23-12:45:16,7.20,25.80,3
2021/01/23-12:45:17,7.10,25.30,3
2021/01/23-12:45:18,7.10,26.40,3
2021/01/23-12:45:19,7.30,26.90,3
2021/01/23-12:45:20,7.30,27.50,3
2021/01/23-12:45:21,7.30,27.50,3
2021/01/23-12:45:22,7.30,27.90,3
2021/01/23-12:45:23,7.40,28.30,3
2021/01/23-12:45:24,7.50,28.80,3
2021/01/23-12:45:25,7.50,29.50,3
2021/01/23-12:45:26,7.40,29.20,3
2021/01/23-12:45:27,7.50,29.30,3
2021/01/23-12:45:28,7.40,29.20,3
2021/01/23-12:45:29,7.40,29.30,3
2021/01/23-12:45:30,7.50,29.40,3
2021/01/23-12:45:31,7.50,29.20,3
2021/01/23-12:45:32,7.50,29.00,3
2021/01/23-12:45:33,7.50,28.60,3
2021/01/23-12:45:34,7.50,28.30,3
2021/01/23-12:45:35,7.50,28.00,3
2021/01/23-12:45:36,7.60,28.90,3
2021/01/23-12:45:37,7.50,28.20,3
2021/01/23-12:45:38,7.50,28.30,3
2021/01/23-12:45:39,7.60,28.50,3
2021/01/23-12:45:40,7.70,28.90,3
2021/01/23-12:45:41,7.70,28.20,3
2021/01/23-12:45:42,7.60,28.40,3
2021/01/23-12:45:43,7.60,28.40,3
2021/01/23-12:45:44,7.50,27.70,3
2021/01/23-12:45:45,7.50,28.20,3
2021/01/23-12:45:46,7.50,28.60,3
2021/01/23-12:45:47,7.60,28.70,3
2021/01/23-12:45:48,7.40,27.20,3
2021/01/23-12:45:49,7.40,27.20,3
2021/01/23-12:45:50,7.40,26.90,3
2021/01/23-12:45:51,7.40,26.50,3
2021/01/23-12:45:52,7.30,26.00,3
2021/01/23-12:45:53,7.20,25.20,3
2021/01/23-12:45:54,7.10,24.60,3
2021/01/23-12:45:55,7.00,24.10,3
2021/01/23-12:45:56,7.10,24.40,3
2021/01/23-12:45:57,7.10,24.40,3
2021/01/23-12:45:58,7.10,24.20,3
2021/01/23-12:45:59,7.10,24.50,3
2021/01/23-12:46:00,7.10,25.10,3
2021/01/23-12:46:01,7.00,24.90,3
2021/01/23-12:46:02,7.00,24.80,3
2021/01/23-12:46:03,7.00,24.90,3
2021/01/23-12:46:04,7.10,25.10,3
2021/01/23-12:46:05,7.10,25.40,3
2021/01/23-12:46:06,7.00,24.20,3
2021/01/23-12:46:07,7.20,25.20,3
2021/01/23-12:46:08,7.30,24.90,3
2021/01/23-12:46:09,7.20,24.50,3
2021/01/23-12:46:10,7.10,24.90,3
2021/01/23-12:46:11,7.20,25.50,3
2021/01/23-12:46:12,7.20,25.20,3
2021/01/23-12:46:13,7.20,25.20,3
2021/01/23-12:46:14,7.20,24.80,3
2021/01/23-12:46:15,7.20,24.50,3
2021/01/23-12:46:16,7.10,24.00,3
2021/01/23-12:46:17,7.10,24.20,3
2021/01/23-12:46:18,7.10,24.10,3
2021/01/23-12:46:19,7.00,23.80,3
2021/01/23-12:46:20,7.00,24.50,3
2021/01/23-12:46:21,7.00,24.30,3
2021/01/23-12:46:22,7.00,24.60,3
2021/01/23-12:46:23,7.00,24.60,3
2021/01/23-12:46:24,7.00,24.50,3
2021/01/23-12:46:25,7.00,24.00,3
2021/01/23-12:46:26,6.90,23.80,3
2021/01/23-12:46:27,6.90,24.00,3
2021/01/23-12:46:28,6.90,24.30,3
2021/01/23-12:46:29,6.90,24.60,3
2021/01/23-12:46:30,7.00,24.30,3
2021/01/23-12:46:31,7.00,24.00,3
2021/01/23-12:46:32,7.00,24.00,3
2021/01/23-12:46:33,7.00,24.40,3
2021/01/23-12:46:34,7.00,24.50,3
2021/01/23-12:46:35,6.90,24.20,3
2021/01/23-12:46:36,7.00,24.80,3
2021/01/23-12:46:37,6.80,23.80,3
2021/01/23-12:46:38,6.70,23.60,3
2021/01/23-12:46:39,6.70,23.00,3
2021/01/23-12:46:40,6.60,22.10,3
2021/01/23-12:46:41,6.80,21.70,3
2021/01/23-12:46:42,6.80,21.90,3
2021/01/23-12:46:43,6.70,21.70,3
2021/01/23-12:46:44,6.70,22.20,3
2021/01/23-12:46:45,6.70,21.90,3
2021/01/23-12:46:46,6.80,22.30,3
2021/01/23-12:46:47,6.80,23.50,3
2021/01/23-12:46:48,6.80,24.00,3
2021/01/23-12:46:49,6.90,23.90,3
2021/01/23-12:46:50,6.90,23.60,3
2021/01/23-12:46:51,6.90,23.70,3
2021/01/23-12:46:52,7.10,24.00,3
2021/01/23-12:46:53,7.00,24.20,3
2021/01/23-12:46:54,7.10,24.30,3
2021/01/23-12:46:55,7.10,24.50,3
2021/01/23-12:46:56,7.00,24.80,3
2021/01/23-12:46:57,7.00,24.70,3
2021/01/23-12:46:58,6.90,24.20,3
2021/01/23-12:46:59,6.90,23.40,3
2021/01/23-12:47:00,6.80,23.40,3
2021/01/23-12:47:01,6.80,23.80,3
2021/01/23-12:47:02,6.80,23.50,3
2021/01/23-12:47:03,6.80,24.10,3
2021/01/23-12:47:04,6.70,23.80,3
2021/01/23-12:47:05,6.70,23.70,3
2021/01/23-12:47:06,6.70,23.70,3
2021/01/23-12:47:07,6.70,24.00,3
2021/01/23-12:47:08,6.60,23.90,3
2021/01/23-12:47:09,6.60,24.40,3
2021/01/23-12:47:10,6.60,24.40,3
2021/01/23-12:47:11,6.40,24.60,3
2021/01/23-12:47:12,6.30,24.30,3
2021/01/23-12:47:13,6.40,24.50,3
2021/01/23-12:47:14,6.40,24.00,3
2021/01/23-12:47:15,6.40,24.00,3
2021/01/23-12:47:16,6.40,23.90,3
2021/01/23-12:47:17,6.30,22.60,3
2021/01/23-12:47:18,6.40,22.80,3
2021/01/23-12:47:19,6.30,22.40,3
2021/01/23-12:47:20,6.30,21.40,3
2021/01/23-12:47:21,6.20,21.50,3
2021/01/23-12:47:22,6.00,21.40,3
2021/01/23-12:47:23,6.10,21.30,3
2021/01/23-12:47:24,6.10,21.40,3
2021/01/23-12:47:25,6.10,21.30,3
2021/01/23-12:47:26,6.10,21.00,3
2021/01/23-12:47:27,6.00,20.80,3
2021/01/23-12:47:28,6.00,21.30,3
2021/01/23-12:47:29,6.00,21.00,3
2021/01/23-12:47:30,6.00,20.50,3
2021/01/23-12:47:31,6.10,20.70,3
2021/01/23-12:47:32,6.10,20.70,3
2021/01/23-12:47:33,5.90,19.70,3
2021/01/23-12:47:34,5.90,19.30,3
2021/01/23-12:47:35,5.90,19.40,3
2021/01/23-12:47:36,5.80,19.00,3
2021/01/23-12:47:37,5.80,18.90,3
2021/01/23-12:47:38,5.90,18.80,3
2021/01/23-12:47:39,5.90,18.50,3
2021/01/23-12:47:40,6.00,19.70,3
2021/01/23-12:47:41,6.00,19.80,3
2021/01/23-12:47:42,6.00,19.60,3
2021/01/23-12:47:43,6.10,20.00,3
2021/01/23-12:47:44,6.10,20.20,3
2021/01/23-12:47:45,6.10,20.40,3
2021/01/23-12:47:46,6.10,20.40,3
2021/01/23-12:47:47,6.10,20.80,3
2021/01/23-12:47:48,6.00,20.40,3
2021/01/23-12:47:49,6.10,20.50,3
2021/01/23-12:47:50,6.10,21.00,3
2021/01/23-12:47:51,6.20,21.60,3
2021/01/23-12:47:52,6.20,21.40,3
2021/01/23-12:47:53,6.20,21.10,3
2021/01/23-12:47:54,6.30,21.00,3
2021/01/23-12:47:56,6.30,21.10,3
2021/01/23-12:47:57,6.40,21.10,3
2021/01/23-12:47:58,6.50,21.10,3
2021/01/23-12:47:59,6.50,20.80,3
2021/01/23-12:48:00,6.60,21.40,3
2021/01/23-12:48:01,6.60,21.60,3
2021/01/23-12:48:02,6.60,21.50,3
2021/01/23-12:48:03,6.50,22.10,3
2021/01/23-12:48:04,6.60,22.40,3
2021/01/23-12:48:05,6.70,22.50,3
2021/01/23-12:48:06,6.70,22.70,3
2021/01/23-12:48:07,6.70,22.70,3
2021/01/23-12:48:08,6.70,22.60,3
2021/01/23-12:48:09,6.70,22.50,3
2021/01/23-12:48:10,6.80,22.80,3
2021/01/23-12:48:11,6.60,21.70,3
2021/01/23-12:48:12,6.70,21.40,3
2021/01/23-12:48:13,6.60,21.40,3
2021/01/23-12:48:14,6.40,20.80,3
2021/01/23-12:48:15,6.50,20.50,3
2021/01/23-12:48:16,6.30,20.20,3
2021/01/23-12:48:17,6.20,20.30,3
2021/01/23-12:48:18,6.20,19.60,3
2021/01/23-12:48:19,6.20,20.30,3
2021/01/23-12:48:20,6.20,20.40,3
2021/01/23-12:48:21,6.10,21.00,3
2021/01/23-12:48:22,6.00,20.50,3
2021/01/23-12:48:23,6.00,20.20,3
2021/01/23-12:48:24,6.00,20.10,3
2021/01/23-12:48:25,5.80,19.80,3
2021/01/23-12:48:26,5.70,19.50,3
2021/01/23-12:48:27,5.70,19.70,3
2021/01/23-12:48:28,5.50,19.40,3
2021/01/23-12:48:29,5.50,19.10,3
2021/01/23-12:48:30,5.50,18.70,3
2021/01/23-12:48:31,5.40,19.20,3
2021/01/23-12:48:32,5.40,19.50,3
2021/01/23-12:48:33,5.50,19.00,3
2021/01/23-12:48:34,5.40,18.70,3
2021/01/23-12:48:35,5.40,18.90,3
2021/01/23-12:48:36,5.30,18.70,3
2021/01/23-12:48:37,5.30,18.80,3
2021/01/23-12:48:38,5.30,18.50,3
2021/01/23-12:48:39,5.20,18.40,3
2021/01/23-12:48:40,5.20,18.00,3
2021/01/23-12:48:41,5.30,18.30,3
2021/01/23-12:48:42,5.20,17.90,3
2021/01/23-12:48:43,5.20,18.00,3
2021/01/23-12:48:44,5.20,18.30,3
2021/01/23-12:48:45,5.20,18.40,3
2021/01/23-12:48:46,5.20,18.30,3
2021/01/23-12:48:47,5.20,18.10,3
2021/01/23-12:48:48,5.20,18.30,3
2021/01/23-12:48:49,5.30,17.70,3
2021/01/23-12:48:50,5.20,17.50,3
2021/01/23-12:48:51,5.10,16.50,3
2021/01/23-12:48:52,5.10,16.20,3
2021/01/23-12:48:53,5.10,16.80,3
2021/01/23-12:48:54,5.20,17.00,3
2021/01/23-12:48:55,5.20,17.10,3
2021/01/23-12:48:56,5.20,17.20,3
2021/01/23-12:48:57,5.20,17.30,3
2021/01/23-12:48:58,5.30,17.50,3
2021/01/23-12:48:59,5.20,17.70,3
2021/01/23-12:49:00,5.30,17.70,3
2021/01/23-12:49:01,5.20,17.00,3
2021/01/23-12:49:02,5.20,16.50,3
2021/01/23-12:49:03,5.20,16.50,3
2021/01/23-12:49:04,5.10,16.40,3
2021/01/23-12:49:05,5.20,16.50,3
2021/01/23-12:49:06,5.10,16.10,3
2021/01/23-12:49:07,5.10,16.40,3
2021/01/23-12:49:08,5.10,16.90,3
2021/01/23-12:49:09,5.10,16.80,3
2021/01/23-12:49:10,5.00,17.10,3
2021/01/23-12:49:11,5.00,16.80,3
2021/01/23-12:49:12,5.00,16.40,3
2021/01/23-12:49:13,4.90,16.40,3
2021/01/23-12:49:14,4.90,16.10,3
2021/01/23-12:49:15,4.90,15.80,3
2021/01/23-12:49:16,4.90,16.00,3
2021/01/23-12:49:17,4.90,16.20,3
2021/01/23-12:49:18,4.90,16.10,3
2021/01/23-12:49:19,4.80,15.80,3
2021/01/23-12:49:20,4.80,15.80,3
2021/01/23-12:49:21,4.90,16.00,3
2021/01/23-12:49:22,4.80,16.00,3
2021/01/23-12:49:23,4.90,15.50,3
2021/01/23-12:49:24,4.90,15.40,3
2021/01/23-12:49:25,5.00,15.40,3
2021/01/23-12:49:26,5.00,15.30,3
2021/01/23-12:49:27,4.90,14.90,3
2021/01/23-12:49:28,4.90,15.30,3
2021/01/23-12:49:29,4.80,15.00,3
2021/01/23-12:49:30,4.80,15.20,3
2021/01/23-12:49:31,4.80,15.50,3
2021/01/23-12:49:32,4.80,15.20,3
2021/01/23-12:49:33,4.70,15.20,3
2021/01/23-12:49:34,4.80,15.80,3
2021/01/23-12:49:35,4.80,16.30,3
2021/01/23-12:49:36,4.80,16.50,3
2021/01/23-12:49:37,4.90,16.40,3
2021/01/23-12:49:38,4.80,16.00,3
2021/01/23-12:49:39,4.90,16.00,3
2021/01/23-12:49:40,4.80,15.70,3
2021/01/23-12:49:41,4.90,15.50,3
2021/01/23-12:49:42,4.90,16.10,3
2021/01/23-12:49:43,5.00,16.20,3
2021/01/23-12:49:44,4.90,16.10,3
2021/01/23-12:49:45,4.90,16.30,3
2021/01/23-12:49:46,4.90,16.00,3
